samp_name	source_mat_id	sample_alt_lab_ids	biosamples_accession	tissue_type	molecular_sex	molecular_sex_reference	samp_taxon_common	samp_taxon_ID	specific_host	latitude	longitude	geo_loc_name	site_name	sample_age	sample_age_upper	sample_age_lower	sample_age_inference_methods	c14_age	c14_age_sd	c14_lab_code	sample_age_reference	sample_age_notes	nuclear_sequencing_platform	nuclear_library_strategy	nuclear_depth_of_coverage	nuclear_damage_treatment	nuclear_lib_strandedness	nuclear_reference	mt_sequencing_platform	mt_library_strategy	mt_targeted_region	mt_depth_of_coverage	mt_damage_treatment	mt_lib_strandedness	mt_accession	mt_reference	curator_comments	curated_by	curation_complete
Hxh2	ER97/102 282-94-11	not applicable	SAMEA115574420	petrous part of temporal bone, UBERON:0001706	female	https://doi.org/10.1038/s41586-024-08112-6	Aurochs	9909	Bos primigenius	49.145	8.222	Germany	Herxheim	missing	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Neolithic	ILLUMINA	WGS	22.47	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	2529.15	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
Gyu1	11139	not applicable	SAMEA115574418	petrous part of temporal bone, UBERON:0001706	male	https://doi.org/10.1038/s41586-024-08112-6	Aurochs	9909	Bos primigenius	41.132	43.871	Armenia	Gyumri district	11990	14023	13789	radiocarbon dating	11990	40	Beta-447490	https://doi.org/10.1038/s41586-024-08112-6		ILLUMINA	WGS	17.65	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	1393.3	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
Galicia1	CL34/CL69	not applicable	SAMEA115574415	petrous part of temporal bone, UBERON:0001706;humerus, UBERON:0000976	male	https://doi.org/10.1038/s41586-024-08112-6	Aurochs	9909	Bos primigenius	43.072	-8.661	Spain	O Courel, Galicia	8297	9464	9035	radiocarbon dating	8297	59	Ua-38454	https://doi.org/10.1038/s41586-024-08112-6	Mesolithic	ILLUMINA	WGS	14.5	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	939.13	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
Baikal1	13611	not applicable	SAMEA115574404	petrous part of temporal bone, UBERON:0001706	male	https://doi.org/10.1038/s41586-024-08112-6	Aurochs	9909	Bos primigenius	51.497	104.038	Russia	Barguzin river, Baikal	10320	12455	11941	radiocarbon dating	10320	30	Beta-447489	https://doi.org/10.1038/s41586-024-08112-6		ILLUMINA	WGS	13.92	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	1697.96	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
Vratsa1	Sivushka	not applicable	SAMEA115574452	petrous part of temporal bone, UBERON:0001706	male	https://doi.org/10.1038/s41586-024-08112-6	Aurochs	9909	Bos primigenius	42.973	24.118	Bulgaria	Vratsa	5266	6184	5932	radiocarbon dating	5266	40	UBA-40952	https://doi.org/10.1038/s41586-024-08112-6	Neolithic	ILLUMINA	WGS	8.45	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	1036.55	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
Var2	2494/2820	not applicable	SAMEA115574450	petrous part of temporal bone, UBERON:0001706	male	https://doi.org/10.1038/s41586-024-08112-6	Aurochs	9909	Bos primigenius	51.630	49.666	Russia	Varfolomeevka	6335	7412	7164	radiocarbon dating	6335	40	LuS 16917	https://doi.org/10.1038/s41586-024-08112-6		ILLUMINA	WGS	8.25	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	2469.01	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
YoA	AM112	not applicable	SAMEA115574455	petrous part of temporal bone, UBERON:0001706	female	https://doi.org/10.1038/s41586-024-08112-6	Aurochs	9909	Bos primigenius	54.110	-2.291	United Kingdom	Yorkshire	4179	4835	4584	radiocarbon dating	4179	30	OxA-16206	https://doi.org/10.1038/s41586-024-08112-6	Neolithic	ILLUMINA	WGS	6.28	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	463.56	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
Var1	2494/2600	not applicable	SAMEA115574449	petrous part of temporal bone, UBERON:0001706	male	https://doi.org/10.1038/s41586-024-08112-6	Aurochs	9909	Bos primigenius	51.630	49.666	Russia	Varfolomeevka	6580	7567	7426	radiocarbon dating	6580	40	LuS 16916	https://doi.org/10.1038/s41586-024-08112-6		ILLUMINA	WGS	4.45	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	367.71	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
Tula1	TYR1/11159	not applicable	SAMEA115574446	petrous part of temporal bone, UBERON:0001706	male	https://doi.org/10.1038/s41586-024-08112-6	Aurochs	9909	Bos primigenius	54.193	37.605	Russia	Tula district	36800	42386	40672	radiocarbon dating	36800	700	LuS 16918	https://doi.org/10.1038/s41586-024-08112-6		ILLUMINA	WGS	3.47	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	2443.07	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
Rhi3	Bensheim	not applicable	SAMEA115574435	petrous part of temporal bone, UBERON:0001706	male	https://doi.org/10.1038/s41586-024-08112-6	Aurochs	9909	Bos primigenius	51.619	9.669	Germany	Upper Rhine Valley	missing	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable		ILLUMINA	WGS	3.03	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	1075.22	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
Galicia3	CL68	not applicable	SAMEA115574417	humerus, UBERON:0000976	male	https://doi.org/10.1038/s41586-024-08112-6	Aurochs	9909	Bos primigenius	43.072	-8.661	Spain	O Courel, Galicia	8311	9474	9039	radiocarbon dating	8311	60	Ua-38114	https://doi.org/10.1038/s41586-024-08112-6	Mesolithic	ILLUMINA	WGS	2.72	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	1445.04	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
Palidoro1	Palidoro	not applicable	SAMEA115574432	petrous part of temporal bone, UBERON:0001706	female	https://doi.org/10.1038/s41586-024-08112-6	Aurochs	9909	Bos primigenius	41.927	12.178	Italy	Palidoro, Latium	14720	18236	17798	radiocarbon dating	14720	90	LuS 17487	https://doi.org/10.1038/s41586-024-08112-6	Late Upper Palaeolithic	ILLUMINA	WGS	2.54	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	670.03	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
BZL2	KO201415	not applicable	SAMEA115574412	petrous part of temporal bone, UBERON:0001706	female	https://doi.org/10.1038/s41586-024-08112-6	Eurasian cattle	9913	Bos taurus	53.801	86.109	Russia	Berezovaya Luka (Березовая Лука)	3676	4138	3905	radiocarbon dating	3676	30	CIRAM-7887	https://doi.org/10.1038/s41586-024-08112-6	Bronze Age	ILLUMINA	WGS	2.43	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	395.78	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
KOL9	KO201524	not applicable	SAMEA115574422	petrous part of temporal bone, UBERON:0001706	female	https://doi.org/10.1038/s41586-024-08112-6	Eurasian cattle	9913	Bos taurus	53.417	80.484	Russia	Kolyvanskoe-I (Колыванское-I)	3698	4148	3927	radiocarbon dating	3698	30	CIRAM-7877	https://doi.org/10.1038/s41586-024-08112-6	Bronze Age	ILLUMINA	WGS	2.28	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	174.17	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
Bed4	not applicable	not applicable	SAMEA115574405	petrous part of temporal bone, UBERON:0001706	female	https://doi.org/10.1038/s41586-024-08112-6	Aurochs	9909	Bos primigenius	51.107	6.464	Germany	Bedburg-Königshoven	10108	11875	11402	radiocarbon dating	10108	41	COL-2671-2.1	https://doi.org/10.1038/s41586-024-08112-6	Mesolithic	ILLUMINA	WGS	2.24	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	702.44	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
Tri1	not applicable	not applicable	SAMEA115574445	metatarsus, UBERON:0010545	male	https://doi.org/10.1038/s41586-024-08112-6	Aurochs	9909	Bos primigenius	49.750	6.633	Germany	Trier-Brüderkrankenhaus	8935	10217	9902	radiocarbon dating	8935	49	COL-2546.1.1	https://doi.org/10.1038/s41586-024-08112-6	Mesolithic	ILLUMINA	WGS	2.24	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	907.19	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
Rhi2	Biblis	not applicable	SAMEA115574434	petrous part of temporal bone, UBERON:0001706	male	https://doi.org/10.1038/s41586-024-08112-6	Aurochs	9909	Bos primigenius	51.619	9.669	Germany	Upper Rhine Valley	43690	46935	45238	radiocarbon dating	43690	380	MAMS-39786	https://doi.org/10.1038/s41586-024-08112-6		ILLUMINA	WGS	2.09	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	1582.56	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
Tango2	12888	not applicable	SAMEA115574444	petrous part of temporal bone, UBERON:0001706	male	https://doi.org/10.1038/s41586-024-08112-6	Aurochs	9909	Bos primigenius	missing	missing	missing	Former Soviet Union	3980	4525	4305	radiocarbon dating	3980	30	Beta-447492	https://doi.org/10.1038/s41586-024-08112-6		ILLUMINA	WGS	2.09	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	308.28	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
Uzzo1	Grotta dell'Uzzo	not applicable	SAMEA115574448	petrous part of temporal bone, UBERON:0001706	male	https://doi.org/10.1038/s41586-024-08112-6	Aurochs	9909	Bos primigenius	37.593	13.853	Italy	Grotta dell'Uzzo, Sicily	8485	9542	9429	radiocarbon dating	8485	50	LuS 17488	https://doi.org/10.1038/s41586-024-08112-6	Mesolithic	ILLUMINA	WGS	1.97	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	486.49	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
BZL1	KO201411	not applicable	SAMEA115574411	petrous part of temporal bone, UBERON:0001706	female	https://doi.org/10.1038/s41586-024-08112-6	Eurasian cattle	9913	Bos taurus	53.801	86.109	Russia	Berezovaya Luka (Березовая Лука)	3655	4086	3893	radiocarbon dating	3655	30	CIRAM-7886	https://doi.org/10.1038/s41586-024-08112-6	Bronze Age	ILLUMINA	WGS	1.94	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	185.32	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
Tango1	21998	not applicable	SAMEA115574443	petrous part of temporal bone, UBERON:0001706	male	https://doi.org/10.1038/s41586-024-08112-6	Aurochs	9909	Bos primigenius	missing	missing	missing	Former Soviet Union	3618	4068	3840	radiocarbon dating	3618	29	UBA-40955	https://doi.org/10.1038/s41586-024-08112-6		ILLUMINA	WGS	1.79	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	1406.86	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
Borly4b	Dwelling No. 3, from the ash layer	not applicable	SAMEA115574407	molar tooth, UBERON:0003655	male	https://doi.org/10.1038/s41586-024-08112-6	Aurochs	9909	Bos primigenius	52.040	77.727	Kazakhstan	Borly 4, Pavlodar region	4335	5025	4839	radiocarbon dating	4335	35	LuS 16914	https://doi.org/10.1038/s41586-024-08112-6	Eneolithic	ILLUMINA	WGS	1.7	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	931.3	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
Rhi1	Eich	not applicable	SAMEA115574433	petrous part of temporal bone, UBERON:0001706	male	https://doi.org/10.1038/s41586-024-08112-6	Aurochs	9909	Bos primigenius	51.619	9.669	Germany	Upper Rhine Valley	47000	not applicable	not applicable	radiocarbon dating	>47000	not applicable	MAMS-39789	https://doi.org/10.1038/s41586-024-08112-6		ILLUMINA	WGS	1.52	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	1222.79	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
Vratsa2	Belcho	not applicable	SAMEA115574454	petrous part of temporal bone, UBERON:0001706	male	https://doi.org/10.1038/s41586-024-08112-6	Aurochs	9909	Bos primigenius	42.973	24.118	Bulgaria	Vratsa	missing	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Neolithic	ILLUMINA	WGS	0.93	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	87.0	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
Hjo1	VHM500/1985, ZMK103/1989	not applicable	SAMEA115574419	petrous part of temporal bone, UBERON:0001706	male	https://doi.org/10.1038/s41586-024-08112-6	Aurochs	9909	Bos primigenius	57.241	9.869	Denmark	Hjørring, Tofte Bæk	7251	8173	7976	radiocarbon dating	7251	36	UBA-40950	https://doi.org/10.1038/s41586-024-08112-6		ILLUMINA	WGS	0.87	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	354.54	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
KOL10	KO201525	not applicable	SAMEA115574421	petrous part of temporal bone, UBERON:0001706	female	https://doi.org/10.1038/s41586-024-08112-6	Eurasian cattle	9913	Bos taurus	53.417	80.484	Russia	Kolyvanskoe-I (Колыванское-I)	3597	3982	3831	radiocarbon dating	3597	29	CIRAM-7879	https://doi.org/10.1038/s41586-024-08112-6	Bronze Age	ILLUMINA	WGS	0.71	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	111.76	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
Bul2	2010 KF 720	not applicable	SAMEA115574409	petrous part of temporal bone, UBERON:0001706	female	https://doi.org/10.1038/s41586-024-08112-6	Eurasian cattle;Zebu cattle	9913;9915	Bos taurus;Bos indicus	37.700	66.800	Uzbekistan	Tilla Bulak	missing	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Bronze Age	ILLUMINA	WGS	0.61	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	84.82	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
Mon4	F, Locus 72 RN 9552	not applicable	SAMEA115574424	petrous part of temporal bone, UBERON:0001706	female	https://doi.org/10.1038/s41586-024-08112-6	Eurasian cattle	9913	Bos taurus	36.849	60.418	Turkmenistan	Monjukli Depe	5588	6442	6299	radiocarbon dating	5588	34	CIRAM-8756	https://doi.org/10.1038/s41586-024-08112-6	Chalcolithic	ILLUMINA	WGS	0.49	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	286.19	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
Galicia2	CL85	not applicable	SAMEA115574416	humerus, UBERON:0000976	male	https://doi.org/10.1038/s41586-024-08112-6	Aurochs	9909	Bos primigenius	43.072	-8.661	Spain	O Courel, Galicia	8236	9407	9026	radiocarbon dating	8236	51	Ua-38115	https://doi.org/10.1038/s41586-024-08112-6	Mesolithic	ILLUMINA	WGS	0.46	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	151.52	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
Shiderti10	Kurgan 1, Ritual sacrifice	not applicable	SAMEA115574440	molar tooth, UBERON:0003655	female	https://doi.org/10.1038/s41586-024-08112-6	Eurasian cattle	9913	Bos taurus	51.721	74.644	Kazakhstan	Shiderti 10, Pavlodar region	3538	3909	3698	radiocarbon dating	3538	34	UBA-46264	https://doi.org/10.1038/s41586-024-08112-6	Bronze Age (Elunino)	ILLUMINA	WGS	0.46	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	100.23	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
Mon7	D, Locus 416 RN 8406	not applicable	SAMEA115574426	petrous part of temporal bone, UBERON:0001706	female	https://doi.org/10.1038/s41586-024-08112-6	Eurasian cattle	9913	Bos taurus	36.849	60.418	Turkmenistan	Monjukli Depe	missing	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	Chalcolithic	ILLUMINA	WGS	0.44	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	114.7	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
Ska3	Lzzz/3284 L84	not applicable	SAMEA115574442	petrous part of temporal bone, UBERON:0001706	male	https://doi.org/10.1038/s41586-024-08112-6	Aurochs	9909	Bos primigenius	55.848	13.809	Sweden	Skåne	8540	9657	9434	radiocarbon dating	8540	55	LuS 16897	https://doi.org/10.1038/s41586-024-08112-6	Mesolithic	ILLUMINA	WGS	0.38	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	1105.77	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
Ska1	Lzzz/3362 L62	not applicable	SAMEA115574441	petrous part of temporal bone, UBERON:0001706	male	https://doi.org/10.1038/s41586-024-08112-6	Aurochs	9909	Bos primigenius	55.622	13.230	Sweden	Nevishög	8380	9536	9133	radiocarbon dating	8380	90	LuS 16896	https://doi.org/10.1038/s41586-024-08112-6	Mesolithic	ILLUMINA	WGS	0.37	full-udg	double	https://doi.org/10.1038/s41586-024-08112-6	not applicable	not applicable	not applicable	588.17	full-udg	double	not applicable	https://doi.org/10.1038/s41586-024-08112-6		Jolijn Erven	yes
